id,category
2520,Telephone Service
2521,Reception Staff Interaction
2522,Follow-Up and Continuity of Care
2523,Nursing Quality
2524,Reception Staff Interaction
2525,Patient-Doctor Communication
2526,Reception Staff Interaction
2527,Reception Staff Interaction
2528,Doctor Consultations
2529,Medical Staff Competence
2530,Reception Staff Interaction
2531,Patient Empowerment and Support
2532,Follow-Up and Continuity of Care
2533,Overall Patient Satisfaction
2534,Reception Staff Interaction
2535,Test Results
2536,Medical Staff Competence
2537,Medical Staff Competence
2538,Health Outcome Satisfaction
2539,Reception Staff Interaction
2540,Prescription and Medication Management
2541,Telephone Service
2542,Patient-Doctor Communication
2543,Medical Staff Competence
2544,Overall Patient Satisfaction
2545,Vaccinations
2546,Reception Staff Interaction
2547,Overall Patient Satisfaction
2548,Referral Efficiency
2549,Follow-Up and Continuity of Care
2550,Patient Empowerment and Support
2551,Medical Staff Competence
2552,Vaccinations
2553,Reception Staff Interaction
2554,Reception Staff Interaction
2555,Patient-Doctor Communication
2556,Reception Staff Interaction
2557,Patient-Doctor Communication
2558,Medical Staff Competence
2559,Reception Staff Interaction
2560,Overall Patient Satisfaction
2561,Patient-Doctor Communication
2562,Reception Staff Interaction
2563,Prescription and Medication Management
2564,Doctor Consultations
2565,Reception Staff Interaction
2566,Telephone Service
2567,Reception Staff Interaction
2568,Follow-Up and Continuity of Care
2569,Facilities and Cleanliness
2570,Patient-Doctor Communication
2571,Telephone Service
2572,Patient-Doctor Communication
2573,Reception Staff Interaction
2574,Appointment Accessibility
2575,Patient-Doctor Communication
2576,Patient-Doctor Communication
2577,Reception Staff Interaction
2578,Patient-Doctor Communication
2579,Appointment Accessibility
2580,Telephone Service
2581,Reception Staff Interaction
2582,Doctor Consultations
2583,Reception Staff Interaction
2584,Reception Staff Interaction
2585,Reception Staff Interaction
2586,Telephone Service
2587,Patient Safety
2588,Overall Patient Satisfaction
2589,Reception Staff Interaction
2590,Reception Staff Interaction
2591,Reception Staff Interactionid
2600,Telephone Service
2601,Doctor Consultations
2602,Patient Empowerment and Support
2603,Medical Staff Competence
2604,Overall Patient Satisfaction
2605,Telephone Service
2606,Mental Health Support
2607,Patient-Doctor Communication
2608,Overall Patient Satisfaction
2609,Medical Staff Competence
2610,Appointment Accessibility
2611,Patient-Doctor Communication
2612,Patient-Doctor Communication
2613,Test Results
2614,Doctor Consultations
2615,Mental Health Support
2616,Medical Staff Competence
2617,Overall Patient Satisfaction
2618,Emergency Handling
2619,Reception Staff Interaction
2620,Patient Empowerment and Support
2621,Patient-Doctor Communication
2622,Reception Staff Interaction
2623,Referral Efficiency
2624,Patient-Doctor Communication
2625,Telephone Service
2626,Medical Staff Competence
2627,Weekend Service Availability
2628,Health Outcome Satisfaction
2629,Patient-Doctor Communication
2630,Follow-Up and Continuity of Care
2631,Overall Patient Satisfaction
2632,Patient-Doctor Communication
2633,Follow-Up and Continuity of Care
2634,Reception Staff Interaction
2635,Reception Staff Interaction
2636,Reception Staff Interaction
2637,Reception Staff Interaction
2638,Patient Education and Resources
2639,Reception Staff Interaction
2640,Patient-Doctor Communication
2641,Medical Staff Competence
2642,Overall Patient Satisfaction
2643,Test Results
2644,Medical Staff Competence
2645,Vaccinations
2646,Appointment Accessibility
2647,Medical Staff Competence
2648,Patient Empowerment and Support
2649,Overall Patient Satisfaction
2650,Follow-Up and Continuity of Care
2651,Patient-Doctor Communication
2652,Reception Staff Interaction
2653,Reception Staff Interaction
2654,Overall Patient Satisfaction
2655,Follow-Up and Continuity of Care
2656,Patient-Doctor Communication
2657,Follow-Up and Continuity of Care
2658,Reception Staff Interaction
2659,Patient Empowerment and Support
2660,Medical Staff Competence
2661,Follow-Up and Continuity of Care
2662,Reception Staff Interaction
2663,Patient Empowerment and Support
2664,Patient-Doctor Communication
2665,Patient-Doctor Communication
2666,Overall Patient Satisfaction
2667,Overall Patient Satisfaction
2668,Reception Staff Interaction
2669,Follow-Up and Continuity of Care
2670,Reception Staff Interaction
2671,Reception Staff Interaction
2672,Blood Test Results & Imaging
2673,Follow-Up and Continuity of Care
2674,Patient Empowerment and Support
2675,Medical Staff Competence
2676,Medical Staff Competence
2677,Reception Staff Interaction
2678,Patient-Doctor Communication
2679,Appointment Accessibility
2680,Reception Staff Interaction
2681,Doctor Consultations
2682,Follow-Up and Continuity of Care
2683,Patient-Doctor Communication
2684,Follow-Up and Continuity of Care
2685,Doctor Consultations
2686,Reception Staff Interaction
2687,Reception Staff Interaction
2688,Follow-Up and Continuity of Care
2689,Doctor Consultations
2690,Medical Staff Competence
2691,Follow-Up and Continuity of Care
2692,Patient Empowerment and Support
2693,Patient Privacy and Confidentiality
2694,Prescription and Medication Management
2695,Reception Staff Interaction
2696,Reception Staff Interaction
2697,Telephone Service
2698,Doctor Consultations
2699,Reception Staff Interaction
2700,Patient Empowerment and Support
2701,Reception Staff Interaction
2702,Medical Staff Competence
2703,Reception Staff Interaction
2704,Patient-Doctor Communication
2705,Follow-Up and Continuity of Care
2706,Reception Staff Interaction
2707,Test Results
2708,Overall Patient Satisfaction
2709,Reception Staff Interaction
2710,Reception Staff Interaction
2711,Medical Staff Competence
2712,Reception Staff Interaction
2713,Reception Staff Interaction
2714,Appointment Accessibility
2715,Appointment Accessibility
2716,Prescription and Medication Management
2717,Reception Staff Interaction
2718,Reception Staff Interaction
2719,Appointment Accessibility
2720,Patient-Doctor Communication
2721,Overall Patient Satisfaction
2722,Reception Staff Interaction
2723,Patient-Doctor Communication
2724,Reception Staff Interaction
2725,Medical Staff Competence
2726,Patient-Doctor Communication
2727,Reception Staff Interaction
2728,Reception Staff Interaction
2729,Patient-Doctor Communication
2730,Telephone Service
2731,Reception Staff Interaction
2732,Reception Staff Interaction
2733,Reception Staff Interaction
2734,Telephone Service
2735,Doctor Consultations
2736,Patient-Doctor Communication
2737,Test Results
2738,Reception Staff Interaction
2739,Patient-Doctor Communication
2740,Emergency Handling
2741,Telephone Service
2742,Telephone Service
2743,Patient-Doctor Communication
2744,Reception Staff Interaction
2745,Telephone Service
2746,Reception Staff Interaction
2747,Patient-Doctor Communication
2748,Weekend Service Availability
2749,Patient Privacy and Confidentiality
2750,Telephone Service
2751,Reception Staff Interaction
2752,Patient-Doctor Communication
2753,Reception Staff Interaction
2754,Reception Staff Interaction
2755,Prescription and Medication Management
2756,Overall Patient Satisfaction
2757,Patient-Doctor Communication
2758,Prescription and Medication Management
2759,Medical Staff Competence
2760,Reception Staff Interaction
2761,Reception Staff Interaction
2762,Follow-Up and Continuity of Care
2763,Reception Staff Interaction
2764,Reception Staff Interaction
2765,Reception Staff Interaction
2766,Reception Staff Interaction
2767,Reception Staff Interaction
2768,Reception Staff Interaction
2769,Medical Staff Competence
2770,Patient-Doctor Communication
2771,Reception Staff Interaction
2772,Reception Staff Interaction
2773,Telephone Service
2774,Medical Staff Competence
2775,Overall Patient Satisfaction
2776,Facilities and Cleanliness
2777,Follow-Up and Continuity of Care
2778,Weekend Service Availability
2779,Patient-Doctor Communication
2780,Reception Staff Interaction
2781,Patient-Doctor Communication
2782,Reception Staff Interaction
2783,Mental Health Support
2784,Follow-Up and Continuity of Care
2785,Overall Patient Satisfaction
2786,Reception Staff Interaction
2787,Reception Staff Interaction
2788,Overall Patient Satisfaction
2789,Reception Staff Interaction
2790,Follow-Up and Continuity of Care
2791,Patient-Doctor Communication
2792,Patient-Doctor Communication
2793,Prescription and Medication Management
2794,Follow-Up and Continuity of Care
2795,Telephone Service
2796,Reception Staff Interaction
2797,Reception Staff Interaction
2798,Reception Staff Interaction
2799,Medical Staff Competence
2800,Reception Staff Interaction
2801,Patient Empowerment and Support
2802,Reception Staff Interaction
2803,Patient-Doctor Communication
2804,Reception Staff Interaction
2805,Prescription and Medication Management
2806,Medical Staff Competence
2807,Health Outcome Satisfaction
2808,Overall Patient Satisfaction
2809,Reception Staff Interaction
2810,Doctor Consultations
2811,Patient-Doctor Communication
2812,Test Results
2813,Patient-Doctor Communication
2814,Medical Staff Competence
2815,Prescription and Medication Management
2816,Patient-Doctor Communication
2817,Reception Staff Interaction
2818,Reception Staff Interaction
2819,Reception Staff Interaction
2820,Telephone Service
2821,Prescription and Medication Management
2822,Doctor Consultations
2823,Reception Staff Interaction
2824,Reception Staff Interaction
2825,Reception Staff Interaction
2826,Prescription and Medication Management
2827,Prescription and Medication Management
2828,Test Results
2829,Telephone Service
2830,Medical Staff Competence
2831,Medical Staff Competence
2832,Appointment Accessibility
2833,Medical Staff Competence
2834,Patient-Doctor Communication
2835,Reception Staff Interaction
2836,Medical Staff Competence
2837,Reception Staff Interaction
2838,Reception Staff Interaction
2839,Reception Staff Interaction
2840,Patient Empowerment and Support
2841,Reception Staff Interaction
2842,Reception Staff Interaction
2843,Follow-Up and Continuity of Care
2844,Follow-Up and Continuity of Care
2845,Reception Staff Interaction
2846,Medical Staff Competence
2847,Telephone Service
2848,Reception Staff Interaction
2849,Telephone Service
2850,Appointment Accessibility
2851,Appointment Accessibility
2852,Telephone Service
2853,Patient-Doctor Communication
2854,Reception Staff Interaction
2855,Telephone Service
2856,Reception Staff Interaction
2857,Telephone Service
2858,Patient Empowerment and Support
2859,Medical Staff Competence
2860,Patient-Doctor Communication
2861,Follow-Up and Continuity of Care
2862,Reception Staff Interaction
2863,Reception Staff Interaction
2864,Reception Staff Interaction
2865,Reception Staff Interaction
2866,Patient-Doctor Communication
2867,Reception Staff Interaction
2868,Medical Staff Competence
2869,Reception Staff Interaction
2870,Reception Staff Interaction
2871,Reception Staff Interaction
2872,Patient-Doctor Communication
2873,Reception Staff Interaction
2874,Reception Staff Interaction
2875,Reception Staff Interaction
2876,Telephone Service
2877,Telephone Service
2878,Telephone Service
2879,Patient-Doctor Communication
2880,Follow-Up and Continuity of Care
2881,Reception Staff Interaction
2882,Follow-Up and Continuity of Care
2883,Patient Participation Group
2884,Telephone Service
2885,Follow-Up and Continuity of Care
2886,Patient Empowerment and Support
2887,Medical Staff Competence
2888,Patient-Doctor Communication
2889,Patient-Doctor Communication
2890,Reception Staff Interaction
